"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response"
"Mixed","both","done","40","F_gnash.wav","NA","NA","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Mixed","both","done","40","M_romp.wav","None","713.877257425","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","NA","NA","NA","NA","NA","NA","NA","47493.2916407"
"Mixed","both","done","40","F_romp.wav","None","722.026964184","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","NA","NA","NA","NA","NA","NA","48252.3060953"
"Mixed","both","done","40","M_park.wav","None","725.080012809","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","NA","NA","NA","NA","NA","49016.4617286"
"Mixed","both","done","40","M_lash.wav","None","726.714591961","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","NA","NA","NA","NA","49781.9035072"
"Mixed","both","done","40","F_cad.wav","None","726.969965734","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","NA","NA","NA","50548.860216"
"Mixed","both","done","40","F_done.wav","None","730.717409402","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","NA","NA","51315.2363044"
"Mixed","both","done","40","M_jolt.wav","space","485.202221666","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","NA","52083.095788"
"Mixed","both","done","40","F_depth.wav","None","731.055640616","304","47473.7156481","NA","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","52849.6552142"
"Mixed","both","done","40","F_done.wav","None","731.899982784","304","47473.7156481","54373.4090137","NA","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","53616.3673699"
"Mixed","both","done","40","F_lash.wav","space","504.680825863","304","47473.7156481","54373.4090137","55140.1975346","NA","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","54383.5426616"
"Mixed","both","done","40","M_park.wav","None","729.832875077","304","47473.7156481","54373.4090137","55140.1975346","55906.925458","NA","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","55149.8269271"
"Mixed","both","done","40","M_done.wav","None","727.410223335","304","47473.7156481","54373.4090137","55140.1975346","55906.925458","56673.0090724","NA","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","55916.3826429"
"Mixed","both","done","40","F_greet.wav","space","506.393315736","304","47473.7156481","54373.4090137","55140.1975346","55906.925458","56673.0090724","57440.2406327","NA","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","56677.7696637"
"Mixed","both","done","40","M_done.wav","None","728.791901842","304","47473.7156481","54373.4090137","55140.1975346","55906.925458","56673.0090724","57440.2406327","58206.4370941","NA","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","57450.3393443"
"Mixed","both","done","40","M_cling.wav","space","552.897350863","304","47473.7156481","54373.4090137","55140.1975346","55906.925458","56673.0090724","57440.2406327","58206.4370941","58973.0824693","48240.2521959","49006.5655229","49772.973456","50539.8491626","51306.0926171","52073.3764274","52840.0703422","53606.7268476","58215.1986477"
