"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response"
"Blocked","Male","tile","14","M_cad.wav","NA","NA","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Blocked","Male","tile","14","M_tile.wav","None","717.236692784","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","NA","NA","NA","NA","NA","NA","NA","272773.905911"
"Blocked","Male","tile","14","M_priest.wav","space","628.093858948","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","NA","NA","NA","NA","NA","NA","273535.639202"
"Blocked","Male","tile","14","M_knife.wav","None","722.295941901","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","NA","NA","NA","NA","NA","274300.877237"
"Blocked","Male","tile","14","M_tile.wav","None","721.614532522","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","NA","NA","NA","NA","275067.503753"
"Blocked","Male","tile","14","M_bluff.wav","space","575.459611369","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","NA","NA","NA","275836.183773"
"Blocked","Male","tile","14","M_tile.wav","None","719.493939076","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","NA","NA","276601.90906"
"Blocked","Male","tile","14","M_cave.wav","space","501.118575223","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","NA","277350.497083"
"Blocked","Male","tile","14","M_cave.wav","None","734.864608501","241","272758.589037","NA","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","278118.014934"
"Blocked","Male","tile","14","M_tile.wav","None","734.096322325","241","272758.589037","279641.547678","NA","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","278884.591983"
"Blocked","Male","tile","14","M_cad.wav","space","496.067364351","241","272758.589037","279641.547678","280408.249012","NA","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","279651.466762"
"Blocked","Male","tile","14","M_romp.wav","None","732.629004051","241","272758.589037","279641.547678","280408.249012","281174.398789","NA","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","280418.063906"
"Blocked","Male","tile","14","M_reek.wav","None","733.093685703","241","272758.589037","279641.547678","280408.249012","281174.398789","281941.163194","NA","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","281184.098981"
"Blocked","Male","tile","14","M_done.wav","None","732.638588408","241","272758.589037","279641.547678","280408.249012","281174.398789","281941.163194","282707.749518","NA","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","281950.398705"
"Blocked","Male","tile","14","M_lash.wav","None","731.797956512","241","272758.589037","279641.547678","280408.249012","281174.398789","281941.163194","282707.749518","283474.941196","NA","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","282717.26761"
"Blocked","Male","tile","14","M_lash.wav","None","730.176053476","241","272758.589037","279641.547678","280408.249012","281174.398789","281941.163194","282707.749518","283474.941196","284241.106431","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","283484.973436"
"Blocked","Male","ball","5","M_reek.wav","None","731.039254693","241","287391.864576","279641.547678","280408.249012","281174.398789","281941.163194","282707.749518","283474.941196","284241.106431","273525.380959","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","284250.49869"
"Blocked","Male","ball","5","M_reek.wav","None","721.458710963","241","287391.864576","279641.547678","280408.249012","281174.398789","281941.163194","282707.749518","283474.941196","284241.106431","288158.501913","274291.324519","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","287401.964525"
"Blocked","Male","ball","5","M_ball.wav","None","720.607258263","241","287391.864576","279641.547678","280408.249012","281174.398789","281941.163194","282707.749518","283474.941196","284241.106431","288158.501913","288925.090401","275057.942378","275825.17703","276591.869399","277341.007435","278108.069261","278874.835522","288168.744698"
