"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response"
"Blocked","Male","cave","10","M_ball.wav","NA","NA","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Blocked","Male","cave","10","M_cave.wav","None","716.876510298","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","NA","NA","NA","NA","NA","NA","NA","219312.434611"
"Blocked","Male","cave","10","M_tile.wav","space","510.501250275","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","NA","NA","NA","NA","NA","NA","220057.831696"
"Blocked","Male","cave","10","M_jaw.wav","None","733.284134185","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","221581.737607","NA","NA","NA","NA","NA","220824.25787"
"Blocked","Male","cave","10","M_cave.wav","None","730.3417683","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","221581.737607","222348.116787","NA","NA","NA","NA","221591.023203"
"Blocked","Male","cave","10","M_reek.wav","space","506.884276634","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","221581.737607","222348.116787","223115.076278","NA","NA","NA","222357.368683"
"Blocked","Male","cave","10","M_cave.wav","None","724.832368316","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","221581.737607","222348.116787","223115.076278","223882.031751","NA","NA","223124.866748"
"Blocked","Male","cave","10","M_bluff.wav","space","540.657640551","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","221581.737607","222348.116787","223115.076278","223882.031751","224648.547584","NA","223891.543968"
"Blocked","Male","cave","10","M_knife.wav","None","719.239183411","125","219298.284851","NA","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","221581.737607","222348.116787","223115.076278","223882.031751","224648.547584","225398.361464","224658.689888"
"Blocked","Male","cave","10","M_priest.wav","None","734.287079889","125","219298.284851","226164.63429","NA","NA","NA","NA","NA","NA","220048.149744","220814.793265","221581.737607","222348.116787","223115.076278","223882.031751","224648.547584","225398.361464","225407.697454"
