Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response
Mixed,Female,ball,7,M_greet.wav,NA,NA,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mixed,Female,ball,7,F_knife.wav,None,731.7428794,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,NA,NA,NA,NA,NA,NA,NA,13157.78116
Mixed,Female,ball,7,F_ball.wav,None,732.6076399,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,NA,NA,NA,NA,NA,NA,13920.51071
Mixed,Female,ball,7,M_jolt.wav,space,629.2262948,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,NA,NA,NA,NA,NA,14686.79421
Mixed,Female,ball,7,M_knife.wav,None,726.9865442,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,NA,NA,NA,NA,15453.5826
Mixed,Female,ball,7,F_ball.wav,None,724.7147327,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,NA,NA,NA,16219.79871
Mixed,Female,ball,7,M_cad.wav,space,473.1697124,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,NA,NA,16986.78837
Mixed,Female,ball,7,M_jaw.wav,None,735.9074554,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,NA,17736.09976
Mixed,Female,ball,7,M_cad.wav,None,733.9092628,4271,13143.14454,NA,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,18502.68039
Mixed,Female,ball,7,F_park.wav,None,733.523414,4271,13143.14454,20026.75933,NA,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,19267.39329
Mixed,Female,ball,7,F_ball.wav,None,727.8445028,4271,13143.14454,20026.75933,20793.45095,NA,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,20036.88571
Mixed,Female,ball,7,M_priest.wav,space,473.208359,4271,13143.14454,20026.75933,20793.45095,21560.92323,NA,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,20802.69557
Mixed,Female,ball,7,F_gnash.wav,None,721.8851708,4271,13143.14454,20026.75933,20793.45095,21560.92323,22326.76988,NA,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,21570.83597
Mixed,Female,ball,7,M_bluff.wav,None,721.1301676,4271,13143.14454,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,NA,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,22336.10322
Mixed,Female,ball,7,F_ball.wav,None,734.5690406,4271,13143.14454,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,NA,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,23086.76354
Mixed,Female,ball,7,F_knife.wav,space,502.883513,4271,13143.14454,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,24610.44273,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,23852.9781
Mixed,Male,cave,13,F_cad.wav,None,730.139812,4271,27777.40017,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,24610.44273,13910.21799,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,24620.10442
Mixed,Male,cave,13,M_lash.wav,None,719.8378197,4271,27777.40017,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,24610.44273,28526.24595,14676.88889,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,27787.47461
Mixed,Male,cave,13,M_reek.wav,None,736.7205834,4271,27777.40017,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,24610.44273,28526.24595,29293.72812,15443.43458,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,28535.31588
Mixed,Male,cave,13,M_cave.wav,None,732.0774063,4271,27777.40017,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,24610.44273,28526.24595,29293.72812,30060.72366,16210.05354,16977.08092,17726.5064,18493.15906,19260.1985,29303.7061
Mixed,Male,cave,13,M_dime.wav,space,581.2569968,4271,27777.40017,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,24610.44273,28526.24595,29293.72812,30060.72366,30827.05292,16977.08092,17726.5064,18493.15906,19260.1985,30070.54365
Mixed,Male,cave,13,F_greet.wav,None,726.4943393,4271,27777.40017,20026.75933,20793.45095,21560.92323,22326.76988,23076.79824,23843.70937,24610.44273,28526.24595,29293.72812,30060.72366,30827.05292,31593.96467,17726.5064,18493.15906,19260.1985,30836.55787
