"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Mixed","Female","cave","21","M_depth.wav","NA","NA","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Mixed","Female","cave","21","F_cad.wav","None","716.809302568","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","NA","NA","NA","NA","NA","NA","NA","20997.6033042","Mapping"
"Mixed","Female","cave","21","F_cave.wav","None","719.674702268","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","NA","NA","NA","NA","NA","NA","21760.1622283","Mapping"
"Mixed","Female","cave","21","F_knife.wav","space","574.269590899","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","NA","NA","NA","NA","NA","22511.0808532","Mapping"
"Mixed","Female","cave","21","F_cave.wav","None","733.705513645","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","NA","NA","NA","NA","23277.02644","Mapping"
"Mixed","Female","cave","21","M_ball.wav","None","731.00397503","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","NA","NA","NA","24045.428392","Mapping"
"Mixed","Female","cave","21","M_priest.wav","None","729.91260048","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","25569.7284825","NA","NA","24812.0179824","Mapping"
"Mixed","Female","cave","21","F_greet.wav","None","728.578526061","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","25569.7284825","26337.0164908","NA","25578.8740786","Mapping"
"Mixed","Female","cave","21","F_cave.wav","None","726.757507306","208","20983.3588554","NA","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","25569.7284825","26337.0164908","27104.2989339","26346.3871633","Mapping"
"Mixed","Female","cave","21","M_dime.wav","space","451.885063667","208","20983.3588554","27871.605183","NA","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","25569.7284825","26337.0164908","27104.2989339","27113.3950623","Mapping"
"Mixed","Female","cave","21","M_depth.wav","None","723.69794827","208","20983.3588554","27871.605183","28638.7995123","NA","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","25569.7284825","26337.0164908","27104.2989339","27881.0887034","Mapping"
"Mixed","Female","cave","21","M_jaw.wav","None","722.057794686","208","20983.3588554","27871.605183","28638.7995123","29405.8333817","NA","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","25569.7284825","26337.0164908","27104.2989339","28648.1151525","Mapping"
"Mixed","Female","cave","21","F_cave.wav","None","720.267383382","208","20983.3588554","27871.605183","28638.7995123","29405.8333817","30156.7207808","NA","NA","NA","21750.532161","22501.4912877","23267.9470065","24035.4242278","24802.4179046","25569.7284825","26337.0164908","27104.2989339","29415.3629686","Mapping"
