"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Mixed","Both","cave","17","M_greet.wav","NA","NA","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Mixed","Both","cave","17","F_cad.wav","None","717.112715771","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","NA","NA","NA","NA","NA","NA","NA","208745.651841","Mapping"
"Mixed","Both","cave","17","M_tile.wav","None","735.736775583","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","NA","NA","NA","NA","NA","NA","209492.547779","Mapping"
"Mixed","Both","cave","17","F_cling.wav","None","733.915149052","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","NA","NA","NA","NA","NA","210259.699574","Mapping"
"Mixed","Both","cave","17","F_cave.wav","None","733.707078005","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","NA","NA","NA","NA","211026.901763","Mapping"
"Mixed","Both","cave","17","F_tile.wav","space","679.481225998","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","NA","NA","NA","211794.651801","Mapping"
"Mixed","Both","cave","17","F_cling.wav","None","729.758365509","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","NA","NA","212561.882434","Mapping"
"Mixed","Both","cave","17","M_jaw.wav","None","725.417626119","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","NA","213328.920454","Mapping"
"Mixed","Both","cave","17","M_cave.wav","None","724.679020255","115","208732.163704","NA","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","214095.107331","Mapping"
"Mixed","Both","cave","17","M_jolt.wav","space","378.709724493","115","208732.163704","215620.884336","NA","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","214863.331326","Mapping"
"Mixed","Both","cave","17","F_cave.wav","space","338.659292771","115","208732.163704","215620.884336","216371.383026","NA","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","215631.357761","Mapping"
"Mixed","Both","cave","17","M_bluff.wav","None","730.535617564","115","208732.163704","215620.884336","216371.383026","217138.735781","NA","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","216382.270738","Mapping"
"Mixed","Both","cave","17","F_cling.wav","None","730.147919043","115","208732.163704","215620.884336","216371.383026","217138.735781","217906.018046","NA","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","217148.304576","Mapping"
"Mixed","Both","cave","17","M_cave.wav","None","725.215738457","115","208732.163704","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","NA","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","217916.017823","Mapping"
"Mixed","Both","cave","17","F_tile.wav","space","263.037985802","115","208732.163704","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","NA","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","218682.917335","Mapping"
"Mixed","Both","cave","17","M_done.wav","None","733.237758737","115","208732.163704","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","219433.098509","Mapping"
"Mixed","Both","done","47","F_cave.wav","None","732.248107262","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","209482.832128","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","220200.007915","Mapping"
"Mixed","Both","done","47","M_done.wav","None","735.408746776","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","210250.054723","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","223336.593732","Mapping"
"Mixed","Both","done","47","M_ball.wav","space","458.709798695","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","211016.835514","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","224103.04433","Mapping"
"Mixed","Both","done","47","M_priest.wav","None","728.884034244","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","211784.530829","212551.929341","213318.86008","214085.837194","214853.437903","224871.310062","Mapping"
"Mixed","Both","done","47","M_done.wav","None","727.933956456","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","212551.929341","213318.86008","214085.837194","214853.437903","225637.62339","Mapping"
"Mixed","Both","done","47","M_greet.wav","None","722.879653928","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","213318.86008","214085.837194","214853.437903","226405.358896","Mapping"
"Mixed","Both","done","47","F_dime.wav","space","0.0377186734113","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","214085.837194","214853.437903","227155.716605","Mapping"
"Mixed","Both","done","47","F_priest.wav","None","733.58031852","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","214853.437903","227922.960223","Mapping"
"Mixed","Both","done","47","M_depth.wav","None","732.347659832","115","223326.78162","215620.884336","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","228689.806559","Mapping"
"Mixed","Both","done","47","F_done.wav","space","321.408872915","115","223326.78162","230214.599786","216371.383026","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","229456.192232","Mapping"
"Mixed","Both","done","47","M_greet.wav","space","641.145138994","115","223326.78162","230214.599786","230982.290463","217138.735781","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","230224.413135","Mapping"
"Mixed","Both","done","47","F_cad.wav","None","722.732489259","115","223326.78162","230214.599786","230982.290463","231749.616939","217906.018046","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","230992.717822","Mapping"
"Mixed","Both","done","47","F_reek.wav","None","719.316475763","115","223326.78162","230214.599786","230982.290463","231749.616939","232499.807697","218673.046791","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","231759.312184","Mapping"
"Mixed","Both","done","47","F_done.wav","None","734.682816859","115","223326.78162","230214.599786","230982.290463","231749.616939","232499.807697","233266.776772","219423.663584","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","232509.449456","Mapping"
"Mixed","Both","done","47","M_dime.wav","space","541.830011207","115","223326.78162","230214.599786","230982.290463","231749.616939","232499.807697","233266.776772","234034.055326","220190.62153","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","233275.67096","Mapping"
"Mixed","Both","done","47","F_knife.wav","None","729.277297811","115","223326.78162","230214.599786","230982.290463","231749.616939","232499.807697","233266.776772","234034.055326","234801.544116","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","234042.907467","Mapping"
"Mixed","Both","ball","3","F_jaw.wav","None","726.613184466","115","237920.468627","230214.599786","230982.290463","231749.616939","232499.807697","233266.776772","234034.055326","234801.544116","224093.407518","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","234811.300886","Mapping"
"Mixed","Both","ball","3","M_bluff.wav","None","721.163145026","115","237920.468627","230214.599786","230982.290463","231749.616939","232499.807697","233266.776772","234034.055326","234801.544116","238671.120974","224861.104687","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","237930.00465","Mapping"
"Mixed","Both","ball","3","F_cad.wav","None","732.217190314","115","237920.468627","230214.599786","230982.290463","231749.616939","232499.807697","233266.776772","234034.055326","234801.544116","238671.120974","239438.431064","225628.437037","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","238681.607075","Mapping"
"Mixed","Both","ball","3","M_cave.wav","None","728.394618964","115","237920.468627","230214.599786","230982.290463","231749.616939","232499.807697","233266.776772","234034.055326","234801.544116","238671.120974","239438.431064","240205.591515","226395.491753","227145.762894","227913.262195","228680.39173","229447.207767","239448.173921","Mapping"
