"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","Male","ball","6","M_gnash.wav","NA","NA","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","Male","ball","6","M_romp.wav","None","721.924290125","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","NA","NA","NA","NA","NA","NA","NA","202642.263244","Mapping"
"Blocked","Male","ball","6","M_ball.wav","None","728.846504009","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","NA","NA","NA","NA","NA","NA","203402.264217","Mapping"
"Blocked","Male","ball","6","M_jaw.wav","space","432.094518057","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","NA","NA","NA","NA","NA","204169.777827","Mapping"
"Blocked","Male","ball","6","M_ball.wav","None","728.89938662","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","NA","NA","NA","NA","204935.892151","Mapping"
"Blocked","Male","ball","6","M_park.wav","space","446.662776589","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","NA","NA","NA","205703.223676","Mapping"
"Blocked","Male","ball","6","M_ball.wav","None","728.042748382","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","NA","NA","206470.391145","Mapping"
"Blocked","Male","ball","6","M_reek.wav","space","366.099720984","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","NA","207237.737093","Mapping"
"Blocked","Male","ball","6","M_greet.wav","None","727.7068236","417","202631.373632","NA","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","208004.363116","Mapping"
"Blocked","Male","ball","6","M_lash.wav","None","725.713209174","417","202631.373632","209535.96228","NA","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","208772.93588","Mapping"
"Blocked","Male","ball","6","M_ball.wav","None","726.426223046","417","202631.373632","209535.96228","210303.212078","NA","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","209538.99642","Mapping"
"Blocked","Male","ball","6","M_jaw.wav","space","391.484276737","417","202631.373632","209535.96228","210303.212078","211071.06011","NA","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","210306.370312","Mapping"
"Blocked","Male","ball","6","M_reek.wav","None","724.151669738","417","202631.373632","209535.96228","210303.212078","211071.06011","211820.968317","NA","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","211074.808165","Mapping"
"Blocked","Male","ball","6","M_park.wav","None","741.318688055","417","202631.373632","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","NA","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","211824.826344","Mapping"
"Blocked","Male","ball","6","M_lash.wav","None","724.605378522","417","202631.373632","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","NA","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","212608.944193","Mapping"
"Blocked","Male","ball","6","M_jaw.wav","None","741.900096329","417","202631.373632","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","213358.557038","Mapping"
"Blocked","Male","cave","7","M_knife.wav","None","741.28713877","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","203398.031505","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","214125.961277","Mapping"
"Blocked","Male","cave","7","M_priest.wav","None","728.255480713","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","204165.835368","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","218280.00262","Mapping"
"Blocked","Male","cave","7","M_cave.wav","None","729.554710369","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","204932.592997","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","219045.700493","Mapping"
"Blocked","Male","cave","7","M_romp.wav","space","452.557385146","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","205699.775189","206466.838094","207234.147385","208001.447361","208769.16499","219813.267286","Mapping"
"Blocked","Male","cave","7","M_greet.wav","None","727.46404433","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","206466.838094","207234.147385","208001.447361","208769.16499","220581.437722","Mapping"
"Blocked","Male","cave","7","M_jaw.wav","None","726.745922479","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","207234.147385","208001.447361","208769.16499","221349.172778","Mapping"
"Blocked","Male","cave","7","M_cave.wav","None","727.068326139","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","208001.447361","208769.16499","222115.887139","Mapping"
"Blocked","Male","cave","7","M_depth.wav","space","469.882149895","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","208769.16499","222882.968073","Mapping"
"Blocked","Male","cave","7","M_park.wav","None","715.83137177","417","218276.069175","209535.96228","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","223661.098468","Mapping"
"Blocked","Male","cave","7","M_cave.wav","None","726.948739321","417","218276.069175","225180.482049","210303.212078","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","224417.293396","Mapping"
"Blocked","Male","cave","7","M_lash.wav","space","566.898008068","417","218276.069175","225180.482049","225948.221612","211071.06011","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","225183.872245","Mapping"
"Blocked","Male","cave","7","M_dime.wav","None","726.093302957","417","218276.069175","225180.482049","225948.221612","226715.782696","211820.968317","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","225952.252108","Mapping"
"Blocked","Male","cave","7","M_dime.wav","None","725.931049486","417","218276.069175","225180.482049","225948.221612","226715.782696","227482.762672","212605.262842","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","226719.644028","Mapping"
"Blocked","Male","cave","7","M_cave.wav","None","726.504645558","417","218276.069175","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","213355.473921","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","227486.432605","Mapping"
"Blocked","Male","cave","7","M_romp.wav","space","533.962656462","417","218276.069175","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","214122.738142","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","228253.908656","Mapping"
"Blocked","Male","cave","7","M_cling.wav","None","727.441509125","417","218276.069175","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","229019.483637","Mapping"
"Blocked","Male","ball","4","M_priest.wav","None","727.11249514","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","219042.839123","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","229786.748759","Mapping"
"Blocked","Male","ball","4","M_priest.wav","None","728.485339798","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","219810.122573","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","232906.737305","Mapping"
"Blocked","Male","ball","4","M_park.wav","None","729.323649404","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","220577.949873","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","233672.966709","Mapping"
"Blocked","Male","ball","4","M_ball.wav","None","728.808043927","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","221345.080986","222112.390577","222879.493445","223646.745045","224413.767688","234440.358328","Mapping"
"Blocked","Male","ball","4","M_dime.wav","space","428.503307867","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","222112.390577","222879.493445","223646.745045","224413.767688","235207.369553","Mapping"
"Blocked","Male","ball","4","M_gnash.wav","None","728.150616895","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","222879.493445","223646.745045","224413.767688","235974.927031","Mapping"
"Blocked","Male","ball","4","M_park.wav","None","728.277414977","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","223646.745045","224413.767688","236741.934049","Mapping"
"Blocked","Male","ball","4","M_reek.wav","None","728.034936177","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","238273.378472","224413.767688","237509.203077","Mapping"
"Blocked","Male","ball","4","M_depth.wav","None","728.117865729","417","232903.454977","225180.482049","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","238273.378472","239040.697077","238276.447466","Mapping"
"Blocked","Male","ball","4","M_ball.wav","None","727.619086538","417","232903.454977","239807.761485","225948.221612","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","238273.378472","239040.697077","239043.905489","Mapping"
"Blocked","Male","ball","4","M_reek.wav","space","424.81775029","417","232903.454977","239807.761485","240575.031715","226715.782696","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","238273.378472","239040.697077","239811.007155","Mapping"
"Blocked","Male","ball","4","M_ball.wav","None","727.382917594","417","232903.454977","239807.761485","240575.031715","241342.224723","227482.762672","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","238273.378472","239040.697077","240577.885272","Mapping"
"Blocked","Male","ball","4","M_priest.wav","space","602.699236748","417","232903.454977","239807.761485","240575.031715","241342.224723","242109.273507","228249.950873","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","238273.378472","239040.697077","241345.135971","Mapping"
"Blocked","Male","ball","4","M_jolt.wav","None","726.720082113","417","232903.454977","239807.761485","240575.031715","241342.224723","242109.273507","242876.703887","229016.59192","229783.900009","233669.968325","234437.358441","235204.354042","235971.700891","236738.915233","237505.918045","238273.378472","239040.697077","242112.203985","Mapping"
