"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","Male","tile","15","M_gnash.wav","NA","NA","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","Male","tile","15","M_tile.wav","None","715.47563374","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","NA","NA","NA","NA","NA","NA","NA","184386.127646","Mapping"
"Blocked","Male","tile","15","M_greet.wav","None","737.047884613","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","NA","NA","NA","NA","NA","NA","185129.038072","Mapping"
"Blocked","Male","tile","15","M_romp.wav","space","14.6000860259","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","NA","NA","NA","NA","NA","185897.194964","Mapping"
"Blocked","Male","tile","15","M_priest.wav","None","732.589607127","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","NA","NA","NA","NA","186662.754801","Mapping"
"Blocked","Male","tile","15","M_priest.wav","None","730.357685592","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","NA","NA","NA","187429.791868","Mapping"
"Blocked","Male","tile","15","M_cad.wav","None","728.455343284","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","NA","NA","188196.444941","Mapping"
"Blocked","Male","tile","15","M_tile.wav","None","726.676669437","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","NA","188963.085647","Mapping"
"Blocked","Male","tile","15","M_knife.wav","space","478.000935633","313","184370.518728","NA","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","189729.700383","Mapping"
"Blocked","Male","tile","15","M_park.wav","None","721.7394826","313","184370.518728","191253.913128","NA","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","190497.333845","Mapping"
"Blocked","Male","tile","15","M_tile.wav","None","720.003474969","313","184370.518728","191253.913128","192003.485309","NA","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","191264.27043","Mapping"
"Blocked","Male","tile","15","M_depth.wav","space","530.592842959","313","184370.518728","191253.913128","192003.485309","192770.524231","NA","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","192013.095031","Mapping"
"Blocked","Male","tile","15","M_park.wav","None","734.017059673","313","184370.518728","191253.913128","192003.485309","192770.524231","193537.249342","NA","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","192779.649787","Mapping"
"Blocked","Male","tile","15","M_tile.wav","None","731.762259267","313","184370.518728","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","NA","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","193546.65841","Mapping"
"Blocked","Male","tile","15","M_depth.wav","space","471.064635087","313","184370.518728","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","NA","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","194312.577815","Mapping"
"Blocked","Male","tile","15","M_knife.wav","None","727.880899329","313","184370.518728","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","195079.702996","Mapping"
"Blocked","Male","done","24","M_depth.wav","None","725.373504683","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","185120.055663","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","195846.947826","Mapping"
"Blocked","Male","done","24","M_done.wav","None","720.861121546","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","185887.061194","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","198997.545165","Mapping"
"Blocked","Male","done","24","M_knife.wav","space","529.069237411","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","186653.466929","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","199758.504195","Mapping"
"Blocked","Male","done","24","M_jaw.wav","None","734.897893853","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","187420.22203","188186.919006","188953.427386","189720.105502","190487.432573","200512.709028","Mapping"
"Blocked","Male","done","24","M_reek.wav","None","731.723303441","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","188186.919006","188953.427386","189720.105502","190487.432573","201280.706387","Mapping"
"Blocked","Male","done","24","M_jolt.wav","None","729.800555389","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","188953.427386","189720.105502","190487.432573","202047.403672","Mapping"
"Blocked","Male","done","24","M_greet.wav","None","729.078945238","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","203570.418988","189720.105502","190487.432573","202812.920534","Mapping"
"Blocked","Male","done","24","M_park.wav","None","727.095290087","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","203570.418988","204337.053511","190487.432573","203579.652755","Mapping"
"Blocked","Male","done","24","M_done.wav","None","724.880991504","313","198987.388825","191253.913128","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","203570.418988","204337.053511","205104.0374","204346.658595","Mapping"
"Blocked","Male","done","24","M_romp.wav","space","501.107303891","313","198987.388825","205870.698203","192003.485309","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","203570.418988","204337.053511","205104.0374","205114.327611","Mapping"
"Blocked","Male","done","24","M_done.wav","None","720.138583798","313","198987.388825","205870.698203","206620.675092","192770.524231","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","203570.418988","204337.053511","205104.0374","205880.547224","Mapping"
"Blocked","Male","done","24","M_cad.wav","None","735.308785457","313","198987.388825","205870.698203","206620.675092","207386.935206","193537.249342","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","203570.418988","204337.053511","205104.0374","206630.10642","Mapping"
"Blocked","Male","done","24","M_knife.wav","space","34.9823292345","313","198987.388825","205870.698203","206620.675092","207386.935206","208153.488726","194303.563561","195070.589188","195837.222784","199754.051483","200503.51669","201270.75843","202037.792095","202803.559387","203570.418988","204337.053511","205104.0374","207396.419403","Mapping"
