"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Mixed","Male","ball","6","F_reek.wav","NA","NA","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Mixed","Male","ball","6","M_ball.wav","None","733.316596961","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","NA","NA","NA","NA","NA","NA","NA","617473.744092","Mapping"
"Mixed","Male","ball","6","F_cling.wav","space","437.040110424","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","NA","NA","NA","NA","NA","NA","618236.35326","Mapping"
"Mixed","Male","ball","6","F_depth.wav","None","731.200022754","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","619762.054209","NA","NA","NA","NA","NA","619004.779142","Mapping"
"Mixed","Male","ball","6","M_park.wav","None","728.685238268","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","619762.054209","620528.877975","NA","NA","NA","NA","619771.763367","Mapping"
"Mixed","Male","ball","6","F_gnash.wav","None","727.137535898","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","619762.054209","620528.877975","621296.513001","NA","NA","NA","620537.771234","Mapping"
"Mixed","Male","ball","6","M_tile.wav","None","723.408952064","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","619762.054209","620528.877975","621296.513001","622063.893891","NA","NA","621306.117969","Mapping"
"Mixed","Male","ball","6","M_ball.wav","None","720.120007216","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","619762.054209","620528.877975","621296.513001","622063.893891","622813.832366","NA","622073.751759","Mapping"
"Mixed","Male","ball","6","M_jolt.wav","space","417.705579152","220","617460.659421","NA","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","619762.054209","620528.877975","621296.513001","622063.893891","622813.832366","623581.526753","622823.521428","Mapping"
"Mixed","Male","ball","6","M_ball.wav","None","732.3560074","220","617460.659421","624348.630317","NA","NA","NA","NA","NA","NA","618227.469584","618995.023608","619762.054209","620528.877975","621296.513001","622063.893891","622813.832366","623581.526753","623590.566868","Mapping"
