"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response"
"Mixed","both","tile","36","M_knife.wav","NA","NA","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Mixed","both","tile","36","F_tile.wav","None","660.40145047","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","NA","NA","NA","NA","NA","NA","NA","204895.736615"
"Mixed","both","tile","36","F_greet.wav","None","729.884815868","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","NA","NA","NA","NA","NA","NA","205593.095875"
"Mixed","both","tile","36","M_tile.wav","None","725.600654259","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","207120.475614","NA","NA","NA","NA","NA","206363.863098"
"Mixed","both","tile","36","M_romp.wav","None","726.229195949","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","207120.475614","207887.269082","NA","NA","NA","NA","207130.060177"
"Mixed","both","tile","36","M_lash.wav","None","726.610710844","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","207120.475614","207887.269082","208653.988658","NA","NA","NA","207896.630424"
"Mixed","both","tile","36","M_tile.wav","None","727.033345494","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","207120.475614","207887.269082","208653.988658","209421.076145","NA","NA","208663.212729"
"Mixed","both","tile","36","F_jaw.wav","space","682.43472185","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","207120.475614","207887.269082","208653.988658","209421.076145","210188.006265","NA","209431.029238"
"Mixed","both","tile","36","M_priest.wav","None","722.486699466","315","204820.66903","NA","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","207120.475614","207887.269082","208653.988658","209421.076145","210188.006265","210954.265797","210198.009443"
"Mixed","both","tile","36","F_tile.wav","None","723.164708354","315","204820.66903","211721.28063","NA","NA","NA","NA","NA","NA","205587.466517","206354.015431","207120.475614","207887.269082","208653.988658","209421.076145","210188.006265","210954.265797","210963.98794"
