Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response,title
Blocked,Female,tile,13,F_gnash.wav,NA,NA,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mapping
Blocked,Female,tile,13,F_jaw.wav,None,714.9546305,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,NA,NA,NA,NA,NA,NA,NA,183280.6292,Mapping
Blocked,Female,tile,13,F_greet.wav,None,733.8929764,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,NA,NA,NA,NA,NA,NA,184025.5188,Mapping
Blocked,Female,tile,13,F_priest.wav,None,731.7717455,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,NA,NA,NA,NA,NA,184791.2877,Mapping
Blocked,Female,tile,13,F_jaw.wav,None,729.0615417,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,NA,NA,NA,NA,185557.8775,Mapping
Blocked,Female,tile,13,F_tile.wav,None,725.4071257,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,NA,NA,NA,186325.1911,Mapping
Blocked,Female,tile,13,F_romp.wav,space,481.0485144,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,NA,NA,187092.6877,Mapping
Blocked,Female,tile,13,F_tile.wav,None,736.3079207,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,NA,187841.5322,Mapping
Blocked,Female,tile,13,F_ball.wav,space,605.738917,102,183265.8801,NA,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,189365.359,188607.9851,Mapping
Blocked,Female,tile,13,F_park.wav,None,730.2564924,102,183265.8801,190131.9223,NA,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,189365.359,189375.183,Mapping
Blocked,Female,tile,13,F_tile.wav,None,728.3108714,102,183265.8801,190131.9223,190899.1842,NA,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,189365.359,190140.9417,Mapping
Blocked,Female,tile,13,F_priest.wav,space,593.0801686,102,183265.8801,190131.9223,190899.1842,191665.9137,NA,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,189365.359,190908.5499,Mapping
Blocked,Female,tile,13,F_tile.wav,None,721.0165707,102,183265.8801,190131.9223,190899.1842,191665.9137,192415.3955,NA,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,189365.359,191675.8289,Mapping
Blocked,Female,tile,13,F_priest.wav,space,573.0563191,102,183265.8801,190131.9223,190899.1842,191665.9137,192415.3955,193182.1921,NA,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,189365.359,192424.5538,Mapping
Blocked,Female,tile,13,F_knife.wav,None,732.074116,102,183265.8801,190131.9223,190899.1842,191665.9137,192415.3955,193182.1921,193948.8904,NA,184015.4104,184781.896,185548.5377,186315.2407,187082.2692,187832.1532,188598.5411,189365.359,193192.1849,Mapping
