"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response"
"Mixed","Female","cave","21","M_bluff.wav","NA","NA","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Mixed","Female","cave","21","F_cave.wav","None","717.285232386","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","NA","NA","NA","NA","NA","NA","NA","239619.93364"
"Mixed","Female","cave","21","M_tile.wav","space","540.853654034","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","NA","NA","NA","NA","NA","NA","240365.543743"
"Mixed","Female","cave","21","F_cave.wav","None","733.513537911","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","NA","NA","NA","NA","NA","241132.462424"
"Mixed","Female","cave","21","M_done.wav","space","303.880200488","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","NA","NA","NA","NA","241898.483276"
"Mixed","Female","cave","21","F_tile.wav","None","728.61011012","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","NA","NA","NA","242665.90714"
"Mixed","Female","cave","21","M_cling.wav","None","726.649666438","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","NA","NA","243432.267461"
"Mixed","Female","cave","21","F_cave.wav","None","723.282501684","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","NA","244200.202382"
"Mixed","Female","cave","21","F_depth.wav","space","315.731593873","240","239606.596069","NA","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","244966.502415"
"Mixed","Female","cave","21","F_park.wav","None","720.708665904","240","239606.596069","246473.125753","NA","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","245732.211935"
"Mixed","Female","cave","21","F_cave.wav","None","734.919640585","240","239606.596069","246473.125753","247239.548835","NA","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","246482.389398"
"Mixed","Female","cave","21","M_priest.wav","space","409.380263533","240","239606.596069","246473.125753","247239.548835","248006.252953","NA","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","247248.837832"
"Mixed","Female","cave","21","F_jaw.wav","None","730.910949293","240","239606.596069","246473.125753","247239.548835","248006.252953","248773.331783","NA","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","248015.299251"
"Mixed","Female","cave","21","M_ball.wav","None","728.405439877","240","239606.596069","246473.125753","247239.548835","248006.252953","248773.331783","249539.912542","NA","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","248783.031976"
"Mixed","Female","cave","21","M_park.wav","None","726.957599283","240","239606.596069","246473.125753","247239.548835","248006.252953","248773.331783","249539.912542","250306.609858","NA","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","249549.323661"
"Mixed","Female","cave","21","M_reek.wav","None","724.899458","240","239606.596069","246473.125753","247239.548835","248006.252953","248773.331783","249539.912542","250306.609858","251073.585117","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","250316.233376"
"Mixed","Male","done","41","F_ball.wav","None","722.76062367","240","254206.695869","246473.125753","247239.548835","248006.252953","248773.331783","249539.912542","250306.609858","251073.585117","240356.056877","241123.115303","241889.467276","242656.361533","243422.999797","244190.329055","244956.734515","245722.992501","251083.122068"
