Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response,title
Blocked,Male,tile,15,M_bluff.wav,NA,NA,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mapping
Blocked,Male,tile,15,M_jolt.wav,None,715.7900139,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,NA,NA,NA,NA,NA,NA,NA,116144.491,Mapping
Blocked,Male,tile,15,M_tile.wav,None,734.1177445,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,NA,NA,NA,NA,NA,NA,116890.0311,Mapping
Blocked,Male,tile,15,M_bluff.wav,space,545.4976328,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,NA,NA,NA,NA,NA,117655.6981,Mapping
Blocked,Male,tile,15,M_cad.wav,None,729.4310025,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,NA,NA,NA,NA,118422.6289,Mapping
Blocked,Male,tile,15,M_dime.wav,None,726.2539485,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,NA,NA,NA,119189.6441,Mapping
Blocked,Male,tile,15,M_jolt.wav,None,722.3732185,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,120713.6138,NA,NA,119957.3296,Mapping
Blocked,Male,tile,15,M_depth.wav,None,720.2371475,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,120713.6138,121463.2557,NA,120723.2151,Mapping
Blocked,Male,tile,15,M_tile.wav,None,734.6761096,105,116130.2663,NA,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,120713.6138,121463.2557,122230.0245,121472.4742,Mapping
Blocked,Male,tile,15,M_cave.wav,space,353.7412779,105,116130.2663,122996.6724,NA,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,120713.6138,121463.2557,122230.0245,122239.4066,Mapping
Blocked,Male,tile,15,M_tile.wav,None,728.7381475,105,116130.2663,122996.6724,123763.209,NA,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,120713.6138,121463.2557,122230.0245,123006.2821,Mapping
Blocked,Male,tile,15,M_cling.wav,space,724.9449132,105,116130.2663,122996.6724,123763.209,124530.5931,NA,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,120713.6138,121463.2557,122230.0245,123772.1484,Mapping
Blocked,Male,tile,15,M_romp.wav,None,722.2643899,105,116130.2663,122996.6724,123763.209,124530.5931,125297.2159,NA,NA,NA,116880.1222,117646.647,118413.2393,119179.9083,119947.0048,120713.6138,121463.2557,122230.0245,124540.1134,Mapping
