"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","Female","tile","17","F_dime.wav","NA","NA","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","Female","tile","17","F_tile.wav","None","712.642434373","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","NA","NA","NA","NA","NA","NA","NA","351080.706526","Mapping"
"Blocked","Female","tile","17","F_reek.wav","None","735.625474583","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","NA","NA","NA","NA","NA","NA","351822.753451","Mapping"
"Blocked","Female","tile","17","F_tile.wav","space","191.28191557","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","353347.657361","NA","NA","NA","NA","NA","352590.0824","Mapping"
"Blocked","Female","tile","17","F_knife.wav","space","495.186231317","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","353347.657361","354114.775766","NA","NA","NA","NA","353357.133405","Mapping"
"Blocked","Female","tile","17","F_bluff.wav","None","734.903873032","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","353347.657361","354114.775766","354882.075034","NA","NA","NA","354118.247739","Mapping"
"Blocked","Female","tile","17","F_reek.wav","None","726.80517871","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","353347.657361","354114.775766","354882.075034","355649.614218","NA","NA","354891.844171","Mapping"
"Blocked","Female","tile","17","F_cave.wav","None","724.934703409","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","353347.657361","354114.775766","354882.075034","355649.614218","356416.910086","NA","355659.145295","Mapping"
"Blocked","Female","tile","17","F_dime.wav","None","723.044441256","122","351062.74007","NA","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","353347.657361","354114.775766","354882.075034","355649.614218","356416.910086","357184.111348","356426.529585","Mapping"
"Blocked","Female","tile","17","F_priest.wav","None","721.21477632","122","351062.74007","357935.053387","NA","NA","NA","NA","NA","NA","351813.222684","352580.75352","353347.657361","354114.775766","354882.075034","355649.614218","356416.910086","357184.111348","357193.521539","Mapping"
