"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","Male","ball","1","M_jaw.wav","NA","NA","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","Male","ball","1","M_done.wav","None","716.488175793","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","NA","NA","NA","NA","NA","NA","NA","817508.352778","Mapping"
"Blocked","Male","ball","1","M_ball.wav","None","734.704969916","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","NA","NA","NA","NA","NA","NA","818254.315053","Mapping"
"Blocked","Male","ball","1","M_romp.wav","space","571.395048231","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","NA","NA","NA","NA","NA","819020.112026","Mapping"
"Blocked","Male","ball","1","M_ball.wav","None","730.142501066","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","NA","NA","NA","NA","819787.099006","Mapping"
"Blocked","Male","ball","1","M_tile.wav","space","478.487265005","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","NA","NA","NA","820552.995224","Mapping"
"Blocked","Male","ball","1","M_ball.wav","None","726.290202932","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","NA","NA","821319.584916","Mapping"
"Blocked","Male","ball","1","M_romp.wav","space","378.293196962","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","NA","822085.231631","Mapping"
"Blocked","Male","ball","1","M_jolt.wav","None","721.966724959","121","817494.075469","NA","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","822854.102404","Mapping"
"Blocked","Male","ball","1","M_park.wav","None","719.426867086","121","817494.075469","824360.247994","NA","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","823620.821331","Mapping"
"Blocked","Male","ball","1","M_done.wav","None","734.507099085","121","817494.075469","824360.247994","825126.96723","NA","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","824369.96809","Mapping"
"Blocked","Male","ball","1","M_dime.wav","None","732.25631821","121","817494.075469","824360.247994","825126.96723","825893.365854","NA","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","825136.42051","Mapping"
"Blocked","Male","ball","1","M_ball.wav","None","730.560812342","121","817494.075469","824360.247994","825126.96723","825893.365854","826660.158983","NA","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","825902.362794","Mapping"
"Blocked","Male","ball","1","M_dime.wav","space","553.611714975","121","817494.075469","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","NA","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","826669.754792","Mapping"
"Blocked","Male","ball","1","M_tile.wav","None","724.761650607","121","817494.075469","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","NA","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","827436.273375","Mapping"
"Blocked","Male","ball","1","M_gnash.wav","None","721.109387639","121","817494.075469","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","828204.301341","Mapping"
"Blocked","Male","tile","16","M_bluff.wav","None","718.866336043","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","818244.442225","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","828970.748505","Mapping"
"Blocked","Male","tile","16","M_tile.wav","None","722.140789439","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","819010.477571","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","832103.316408","Mapping"
"Blocked","Male","tile","16","M_park.wav","space","424.393394438","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","819777.013776","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","832870.876596","Mapping"
"Blocked","Male","tile","16","M_romp.wav","None","734.734032245","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","820543.540089","821310.417004","822076.304873","822843.900616","823610.692508","833619.361106","Mapping"
"Blocked","Male","tile","16","M_park.wav","None","731.654357922","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","821310.417004","822076.304873","822843.900616","823610.692508","834386.697761","Mapping"
"Blocked","Male","tile","16","M_tile.wav","None","730.369124969","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","822076.304873","822843.900616","823610.692508","835152.405074","Mapping"
"Blocked","Male","tile","16","M_reek.wav","space","359.254620504","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","822843.900616","823610.692508","835919.951349","Mapping"
"Blocked","Male","tile","16","M_tile.wav","None","725.266839669","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","837443.737125","823610.692508","836686.222284","Mapping"
"Blocked","Male","tile","16","M_priest.wav","space","505.669154343","121","832093.740696","824360.247994","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","837443.737125","838210.366083","837453.523075","Mapping"
"Blocked","Male","tile","16","M_depth.wav","None","719.779324543","121","832093.740696","838959.633729","825126.96723","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","837443.737125","838210.366083","838220.179858","Mapping"
"Blocked","Male","tile","16","M_cad.wav","None","735.397208715","121","832093.740696","838959.633729","839726.703567","825893.365854","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","837443.737125","838210.366083","838969.068458","Mapping"
"Blocked","Male","tile","16","M_knife.wav","None","732.877756294","121","832093.740696","838959.633729","839726.703567","840493.250594","826660.158983","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","837443.737125","838210.366083","839735.886939","Mapping"
"Blocked","Male","tile","16","M_tile.wav","None","730.410554213","121","832093.740696","838959.633729","839726.703567","840493.250594","841260.091336","827426.910373","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","837443.737125","838210.366083","840502.743139","Mapping"
"Blocked","Male","tile","16","M_cave.wav","space","441.538903397","121","832093.740696","838959.633729","839726.703567","840493.250594","841260.091336","842026.679174","828193.908484","828960.69512","832860.701396","833610.022839","834377.279109","835143.15523","835910.171582","836676.753236","837443.737125","838210.366083","841269.570277","Mapping"
