"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response"
"Blocked","Female","done","22","F_bluff.wav","NA","NA","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Blocked","Female","done","22","F_reek.wav","None","739.678260992","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","NA","NA","NA","NA","NA","NA","NA","99360.0670855"
"Blocked","Female","done","22","F_gnash.wav","None","737.319632579","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","NA","NA","NA","NA","NA","NA","100125.359157"
"Blocked","Female","done","22","F_done.wav","None","733.685983008","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","101653.19103","NA","NA","NA","NA","NA","100891.944368"
"Blocked","Female","done","22","F_knife.wav","space","473.721062894","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","101653.19103","102403.239541","NA","NA","NA","NA","101658.441032"
"Blocked","Female","done","22","F_reek.wav","None","742.614930167","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","101653.19103","102403.239541","103169.945738","NA","NA","NA","102408.733267"
"Blocked","Female","done","22","F_done.wav","None","739.357386999","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","101653.19103","102403.239541","103169.945738","103936.631478","NA","NA","103175.082352"
"Blocked","Female","done","22","F_greet.wav","space","686.293361824","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","101653.19103","102403.239541","103169.945738","103936.631478","104703.304359","NA","103941.856347"
"Blocked","Female","done","22","F_done.wav","None","731.32647789","410","99353.1829064","NA","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","101653.19103","102403.239541","103169.945738","103936.631478","104703.304359","105470.264508","104708.716843"
"Blocked","Female","done","22","F_dime.wav","space","536.178688824","410","99353.1829064","106219.97578","NA","NA","NA","NA","NA","NA","100119.881505","100886.60845","101653.19103","102403.239541","103169.945738","103936.631478","104703.304359","105470.264508","105475.992021"
