Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response
Mixed,Female,cave,20,M_gnash.wav,NA,NA,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mixed,Female,cave,20,F_cave.wav,None,719.9716922,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,NA,NA,NA,NA,NA,NA,NA,495750.6331
Mixed,Female,cave,20,M_reek.wav,space,650.1453272,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,NA,NA,NA,NA,NA,NA,496513.154
Mixed,Female,cave,20,F_reek.wav,None,728.3725725,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,498035.8735,NA,NA,NA,NA,NA,497278.7746
Mixed,Female,cave,20,M_reek.wav,None,729.8324923,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,498035.8735,498802.5209,NA,NA,NA,NA,498045.6279
Mixed,Female,cave,20,M_greet.wav,None,727.8172956,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,498035.8735,498802.5209,499569.2811,NA,NA,NA,498812.2401
Mixed,Female,cave,20,F_cave.wav,None,729.4834349,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,498035.8735,498802.5209,499569.2811,500335.8812,NA,NA,499578.8572
Mixed,Female,cave,20,F_dime.wav,space,529.7600222,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,498035.8735,498802.5209,499569.2811,500335.8812,501102.6585,NA,500345.4922
Mixed,Female,cave,20,M_priest.wav,None,729.0546102,4391,495735.8951,NA,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,498035.8735,498802.5209,499569.2811,500335.8812,501102.6585,501869.4438,501112.1313
Mixed,Female,cave,20,F_cave.wav,None,730.7754736,4391,495735.8951,502636.0451,NA,NA,NA,NA,NA,NA,496502.8557,497269.2282,498035.8735,498802.5209,499569.2811,500335.8812,501102.6585,501869.4438,501878.7586
