"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","Female","done","21","F_jaw.wav","NA","NA","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","Female","done","21","F_bluff.wav","None","732.000322777","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","NA","NA","NA","NA","NA","NA","NA","21659.2855688","Mapping"
"Blocked","Female","done","21","F_jaw.wav","None","733.266696203","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","NA","NA","NA","NA","NA","NA","22421.179539","Mapping"
"Blocked","Female","done","21","F_done.wav","None","730.515363899","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","NA","NA","NA","NA","NA","23187.0705005","Mapping"
"Blocked","Female","done","21","F_park.wav","space","507.552946684","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","NA","NA","NA","NA","23953.8327119","Mapping"
"Blocked","Female","done","21","F_done.wav","None","722.894244524","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","NA","NA","NA","24721.144015","Mapping"
"Blocked","Female","done","21","F_lash.wav","space","566.27483086","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","NA","NA","25471.1122475","Mapping"
"Blocked","Female","done","21","F_romp.wav","None","732.364219633","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","26994.732307","NA","26238.243921","Mapping"
"Blocked","Female","done","21","F_knife.wav","None","729.808903137","445","21645.0744226","NA","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","26994.732307","27761.1578289","27004.0953082","Mapping"
"Blocked","Female","done","21","F_cad.wav","None","727.110748623","445","21645.0744226","28528.8528159","NA","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","26994.732307","27761.1578289","27770.5041347","Mapping"
"Blocked","Female","done","21","F_bluff.wav","None","721.952812131","445","21645.0744226","28528.8528159","29295.3460467","NA","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","26994.732307","27761.1578289","28538.8391103","Mapping"
"Blocked","Female","done","21","F_done.wav","None","718.974237525","445","21645.0744226","28528.8528159","29295.3460467","30045.0932204","NA","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","26994.732307","27761.1578289","29304.978647","Mapping"
"Blocked","Female","done","21","F_cling.wav","space","334.855599112","445","21645.0744226","28528.8528159","29295.3460467","30045.0932204","30811.459381","NA","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","26994.732307","27761.1578289","30054.4280868","Mapping"
"Blocked","Female","done","21","F_done.wav","None","729.455208997","445","21645.0744226","28528.8528159","29295.3460467","30045.0932204","30811.459381","31578.3934928","NA","NA","22411.4820125","23177.8200383","23944.6746926","24711.7111407","25461.1441944","26227.9889551","26994.732307","27761.1578289","30820.9142066","Mapping"
