Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response,title
Mixed,Male,ball,1,F_gnash.wav,NA,NA,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mapping
Mixed,Male,ball,1,F_greet.wav,None,732.4014553,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,NA,NA,NA,NA,NA,NA,NA,88956.26025,Mapping
Mixed,Male,ball,1,M_ball.wav,None,732.3284913,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,NA,NA,NA,NA,NA,NA,89720.79152,Mapping
Mixed,Male,ball,1,M_cad.wav,space,695.6789238,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,91244.16164,NA,NA,NA,NA,NA,90486.72797,Mapping
Mixed,Male,ball,1,F_done.wav,None,727.4838057,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,91244.16164,92011.49028,NA,NA,NA,NA,91253.83339,Mapping
Mixed,Male,ball,1,F_bluff.wav,None,725.537893,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,91244.16164,92011.49028,92779.03194,NA,NA,NA,92020.44229,Mapping
Mixed,Male,ball,1,F_gnash.wav,None,720.9603298,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,91244.16164,92011.49028,92779.03194,93529.44592,NA,NA,92788.98565,Mapping
Mixed,Male,ball,1,M_ball.wav,None,735.3370195,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,91244.16164,92011.49028,92779.03194,93529.44592,94296.77332,NA,93538.72131,Mapping
Mixed,Male,ball,1,M_gnash.wav,space,548.1188274,2190,88942.5962,NA,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,91244.16164,92011.49028,92779.03194,93529.44592,94296.77332,95064.29396,94306.17269,Mapping
Mixed,Male,ball,1,F_done.wav,None,728.9891519,2190,88942.5962,95831.38763,NA,NA,NA,NA,NA,NA,89710.3518,90477.49246,91244.16164,92011.49028,92779.03194,93529.44592,94296.77332,95064.29396,95073.59872,Mapping
