Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response
Blocked,Female,done,21,F_dime.wav,NA,NA,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blocked,Female,done,21,F_done.wav,None,624.2303499,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,NA,NA,NA,NA,NA,NA,NA,223598.9415
Blocked,Female,done,21,F_jolt.wav,None,735.379695,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,NA,NA,NA,NA,NA,NA,224251.9383
Blocked,Female,done,21,F_reek.wav,space,181.330333,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,NA,NA,NA,NA,NA,225018.7891
Blocked,Female,done,21,F_done.wav,None,731.3508466,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,NA,NA,NA,NA,225784.2134
Blocked,Female,done,21,F_reek.wav,space,682.1804075,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,NA,NA,NA,226557.9372
Blocked,Female,done,21,F_cad.wav,None,725.3850224,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,NA,NA,227318.5826
Blocked,Female,done,21,F_lash.wav,None,722.7768293,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,NA,228085.5899
Blocked,Female,done,21,F_done.wav,None,720.9808361,4341,223492.4229,NA,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,228851.6647
Blocked,Female,done,21,F_knife.wav,space,342.9811131,4341,223492.4229,230358.7063,NA,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,229601.1295
Blocked,Female,done,21,F_romp.wav,None,732.8126221,4341,223492.4229,230358.7063,231125.7612,NA,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,230368.0755
Blocked,Female,done,21,F_done.wav,None,729.2339313,4341,223492.4229,230358.7063,231125.7612,231892.395,NA,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,231135.8681
Blocked,Female,done,21,F_romp.wav,space,361.9715171,4341,223492.4229,230358.7063,231125.7612,231892.395,232658.6275,NA,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,231902.0725
Blocked,Female,done,21,F_jaw.wav,None,726.1137459,4341,223492.4229,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,NA,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,232667.7843
Blocked,Female,done,21,F_bluff.wav,None,723.6134545,4341,223492.4229,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,NA,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,233434.8698
Blocked,Female,done,21,F_cling.wav,None,720.6305419,4341,223492.4229,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,234202.0246
Blocked,Female,cave,8,F_priest.wav,None,741.5492656,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,224242.2209,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,234945.4589
Blocked,Female,cave,8,F_cave.wav,None,720.8475824,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,225008.7574,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,238169.1421
Blocked,Female,cave,8,F_bluff.wav,space,612.0346659,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,225775.1429,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,238915.8697
Blocked,Female,cave,8,F_greet.wav,None,732.6431945,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,226541.7529,227308.6186,228075.8522,228842.2801,229591.8243,239685.6707
Blocked,Female,cave,8,F_knife.wav,None,730.9377901,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,227308.6186,228075.8522,228842.2801,229591.8243,240452.3607
Blocked,Female,cave,8,F_cave.wav,None,729.7072769,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,228075.8522,228842.2801,229591.8243,241217.7585
Blocked,Female,cave,8,F_cad.wav,space,374.3786756,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,228842.2801,229591.8243,241985.4901
Blocked,Female,cave,8,F_cave.wav,None,723.0560137,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,229591.8243,242752.7423
Blocked,Female,cave,8,F_jolt.wav,space,529.0541775,4341,238159.1811,230358.7063,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,243518.8143
Blocked,Female,cave,8,F_reek.wav,None,735.0649559,4341,238159.1811,245025.1949,231125.7612,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,244269.0845
Blocked,Female,cave,8,F_bluff.wav,None,734.1389796,4341,238159.1811,245025.1949,245792.1852,231892.395,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,245034.3196
Blocked,Female,cave,8,F_bluff.wav,None,730.949848,4341,238159.1811,245025.1949,245792.1852,246558.7825,232658.6275,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,245801.8187
Blocked,Female,cave,8,F_park.wav,None,728.2751827,4341,238159.1811,245025.1949,245792.1852,246558.7825,247325.2098,233425.5637,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,246568.5351
Blocked,Female,cave,8,F_greet.wav,None,726.7781608,4341,238159.1811,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,234192.7698,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,247334.472
Blocked,Female,cave,8,F_cave.wav,None,726.1112724,4341,238159.1811,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,234941.8493,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,248101.0789
Blocked,Female,cave,8,F_cad.wav,space,514.9648022,4341,238159.1811,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,248868.7989
Blocked,Female,tile,14,F_dime.wav,None,720.2616977,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,238909.4967,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,249635.4209
Blocked,Female,tile,14,F_tile.wav,None,719.4324923,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,239675.7347,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,252753.5366
Blocked,Female,tile,14,F_park.wav,space,617.2272456,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,240442.743,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,253502.5085
Blocked,Female,tile,14,F_romp.wav,None,733.8128006,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,241208.7331,241975.6689,242742.512,243509.1594,244259.0502,254268.1322
Blocked,Female,tile,14,F_tile.wav,None,732.4700574,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,241975.6689,242742.512,243509.1594,244259.0502,255034.0778
Blocked,Female,tile,14,F_dime.wav,space,645.6644661,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,242742.512,243509.1594,244259.0502,255802.0148
Blocked,Female,tile,14,F_jaw.wav,None,726.9005943,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,243509.1594,244259.0502,256568.3617
Blocked,Female,tile,14,F_tile.wav,None,724.8384026,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,244259.0502,257335.1633
Blocked,Female,tile,14,F_romp.wav,space,394.2415696,4341,252742.5055,245025.1949,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,258101.4057
Blocked,Female,tile,14,F_knife.wav,None,721.1558293,4341,252742.5055,259608.4486,245792.1852,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,258867.4437
Blocked,Female,tile,14,F_greet.wav,None,734.9796235,4341,252742.5055,259608.4486,260375.2728,246558.7825,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,259618.1693
Blocked,Female,tile,14,F_cling.wav,None,732.5198343,4341,252742.5055,259608.4486,260375.2728,261142.0096,247325.2098,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,260385.3132
Blocked,Female,tile,14,F_tile.wav,None,730.1840237,4341,252742.5055,259608.4486,260375.2728,261142.0096,261908.7148,248091.8414,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,261152.0509
Blocked,Female,tile,14,F_knife.wav,space,521.2048641,4341,252742.5055,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,248858.8669,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,261918.4436
Blocked,Female,tile,14,F_lash.wav,None,726.6872637,4341,252742.5055,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,249625.3678,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,262684.7243
Blocked,Female,tile,14,F_depth.wav,None,723.980444,4341,252742.5055,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,263451.973
Blocked,Female,cave,11,F_knife.wav,None,721.6523625,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,253491.7984,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,264219.0378
Blocked,Female,cave,11,F_jaw.wav,None,720.1324627,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,254258.5385,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,267336.1388
Blocked,Female,cave,11,F_lash.wav,None,736.267643,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,255025.0586,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,268084.5072
Blocked,Female,cave,11,F_dime.wav,None,734.5569828,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,255792.1289,256558.5228,257325.3576,258092.1543,258858.4276,268850.7248
Blocked,Female,cave,11,F_cave.wav,None,731.0763001,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,256558.5228,257325.3576,258092.1543,258858.4276,269618.502
Blocked,Female,cave,11,F_bluff.wav,None,728.6097086,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,257325.3576,258092.1543,258858.4276,270385.2901
Blocked,Female,cave,11,F_jaw.wav,space,0.020405743,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,258092.1543,258858.4276,271150.7125
Blocked,Female,cave,11,F_gnash.wav,None,725.086051,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,258858.4276,271917.4932
Blocked,Female,cave,11,F_jaw.wav,None,721.2461079,4341,267325.7091,259608.4486,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,272685.8392
Blocked,Female,cave,11,F_bluff.wav,None,719.4980374,4341,267325.7091,274191.6901,260375.2728,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,273452.1483
Blocked,Female,cave,11,F_cave.wav,None,734.2932574,4341,267325.7091,274191.6901,274958.1966,261142.0096,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,274201.5312
Blocked,Female,cave,11,F_park.wav,space,368.1061505,4341,267325.7091,274191.6901,274958.1966,275725.1615,261908.7148,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,274967.2888
Blocked,Female,cave,11,F_cave.wav,None,730.4223967,4341,267325.7091,274191.6901,274958.1966,275725.1615,276491.7483,262674.9785,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,275734.3971
Blocked,Female,cave,11,F_lash.wav,space,650.0210394,4341,267325.7091,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,263441.9957,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,276501.3333
Blocked,Female,cave,11,F_cave.wav,None,726.5428794,4341,267325.7091,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,264208.8277,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,277267.1194
Blocked,Female,cave,11,F_jolt.wav,space,683.8202672,4341,267325.7091,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,278035.538
Blocked,Female,done,24,F_lash.wav,None,720.1346266,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,268075.1105,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,278802.2114
Blocked,Female,done,24,F_dime.wav,None,721.0318502,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,268841.4985,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,281918.2902
Blocked,Female,done,24,F_done.wav,None,738.3063375,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,269608.4872,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,282665.506
Blocked,Female,done,24,F_cling.wav,space,564.5918916,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,270375.2509,271141.4234,271908.3722,272675.548,273441.9073,283434.6775
Blocked,Female,done,24,F_done.wav,None,731.8513999,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,271141.4234,271908.3722,272675.548,273441.9073,284200.65
Blocked,Female,done,24,F_dime.wav,space,384.1185891,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,285724.9754,271908.3722,272675.548,273441.9073,284967.1107
Blocked,Female,done,24,F_reek.wav,None,726.8597828,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,285724.9754,286491.5291,272675.548,273441.9073,285734.7116
Blocked,Female,done,24,F_done.wav,None,724.9868056,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,285724.9754,286491.5291,287258.1576,273441.9073,286501.2393
Blocked,Female,done,24,F_priest.wav,space,491.3516259,4341,281908.6774,274191.6901,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,285724.9754,286491.5291,287258.1576,288025.4487,287267.8496
Blocked,Female,done,24,F_cling.wav,None,718.8082701,4341,281908.6774,288774.6881,274958.1966,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,285724.9754,286491.5291,287258.1576,288025.4487,288036.033
Blocked,Female,done,24,F_reek.wav,None,735.2569532,4341,281908.6774,288774.6881,289541.6122,275725.1615,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,285724.9754,286491.5291,287258.1576,288025.4487,288784.4224
Blocked,Female,done,24,F_lash.wav,None,732.751715,4341,281908.6774,288774.6881,289541.6122,290308.0766,276491.7483,277257.919,278025.5554,278792.2823,282658.1928,283424.929,284191.2489,284957.8286,285724.9754,286491.5291,287258.1576,288025.4487,289551.4548
