Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response,title
Blocked,Female,ball,4,F_dime.wav,NA,NA,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mapping
Blocked,Female,ball,4,F_cave.wav,None,718.8331963,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,NA,NA,NA,NA,NA,NA,NA,699786.8805,Mapping
Blocked,Female,ball,4,F_cave.wav,None,721.5687523,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,NA,NA,NA,NA,NA,NA,700550.2314,Mapping
Blocked,Female,ball,4,F_bluff.wav,None,735.9486625,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,NA,NA,NA,NA,NA,701298.9433,Mapping
Blocked,Female,ball,4,F_ball.wav,None,735.7489374,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,NA,NA,NA,NA,702065.5349,Mapping
Blocked,Female,ball,4,F_jaw.wav,space,366.8273023,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,NA,NA,NA,702831.4177,Mapping
Blocked,Female,ball,4,F_gnash.wav,None,736.0080236,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,NA,NA,703597.5106,Mapping
Blocked,Female,ball,4,F_ball.wav,None,735.6302151,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,NA,704364.9667,Mapping
Blocked,Female,ball,4,F_lash.wav,space,529.3987249,106,699772.3874,NA,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,705132.7681,Mapping
Blocked,Female,ball,4,F_jolt.wav,None,732.6513405,106,699772.3874,706655.2631,NA,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,705897.5307,Mapping
Blocked,Female,ball,4,F_ball.wav,None,731.1524735,106,699772.3874,706655.2631,707422.0535,NA,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,706665.202,Mapping
Blocked,Female,ball,4,F_jaw.wav,space,342.8380096,106,699772.3874,706655.2631,707422.0535,708188.8885,NA,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,707431.2628,Mapping
Blocked,Female,ball,4,F_priest.wav,None,724.0925253,106,699772.3874,706655.2631,707422.0535,708188.8885,708956.0846,NA,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,708198.8151,Mapping
Blocked,Female,ball,4,F_ball.wav,None,723.3118655,106,699772.3874,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,NA,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,708965.9332,Mapping
Blocked,Female,ball,4,F_reek.wav,space,386.0726561,106,699772.3874,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,NA,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,709732.0002,Mapping
Blocked,Female,ball,4,F_gnash.wav,None,719.5826299,106,699772.3874,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,711238.7527,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,710499.6316,Mapping
Blocked,Female,tile,15,F_depth.wav,None,733.878136,106,714406.0461,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,711238.7527,700539.0947,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,711248.6836,Mapping
Blocked,Female,tile,15,F_reek.wav,None,722.7862726,106,714406.0461,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,711238.7527,715172.5292,701288.8491,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,714415.849,Mapping
Blocked,Female,tile,15,F_tile.wav,None,719.2889162,106,714406.0461,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,711238.7527,715172.5292,715939.3175,702055.7951,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,715183.0767,Mapping
Blocked,Female,tile,15,F_bluff.wav,space,424.6146863,106,714406.0461,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,711238.7527,715172.5292,715939.3175,716688.999,702821.8039,703588.3087,704355.0627,705122.3895,705888.4154,715949.373,Mapping
Blocked,Female,tile,15,F_tile.wav,None,734.1100152,106,714406.0461,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,711238.7527,715172.5292,715939.3175,716688.999,717455.134,703588.3087,704355.0627,705122.3895,705888.4154,716697.7869,Mapping
Blocked,Female,tile,15,F_priest.wav,space,461.7762625,106,714406.0461,706655.2631,707422.0535,708188.8885,708956.0846,709722.0811,710489.4982,711238.7527,715172.5292,715939.3175,716688.999,717455.134,718221.7903,704355.0627,705122.3895,705888.4154,717464.173,Mapping
