"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Mixed","both","ball","12","M_reek.wav","NA","NA","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Mixed","both","ball","12","F_ball.wav","None","720.628314186","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","NA","NA","NA","NA","NA","NA","NA","220093.986488","Mapping"
"Mixed","both","ball","12","F_gnash.wav","space","605.991529301","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","NA","NA","NA","NA","NA","NA","220855.289938","Mapping"
"Mixed","both","ball","12","M_romp.wav","None","729.900109116","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","NA","NA","NA","NA","NA","221621.316317","Mapping"
"Mixed","both","ball","12","F_ball.wav","None","730.430032127","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","NA","NA","NA","NA","222388.935557","Mapping"
"Mixed","both","ball","12","M_dime.wav","space","457.732468378","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","NA","NA","NA","223155.511955","Mapping"
"Mixed","both","ball","12","M_cling.wav","None","730.048203375","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","NA","NA","223922.579011","Mapping"
"Mixed","both","ball","12","F_reek.wav","None","732.004032936","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","NA","224688.697215","Mapping"
"Mixed","both","ball","12","F_depth.wav","None","733.734784182","339","220078.819379","NA","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","225455.351525","Mapping"
"Mixed","both","ball","12","M_knife.wav","None","734.996829648","339","220078.819379","226996.095452","NA","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","226222.249773","Mapping"
"Mixed","both","ball","12","F_knife.wav","None","718.391136732","339","220078.819379","226996.095452","227762.839731","NA","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","227007.050076","Mapping"
"Mixed","both","ball","12","F_gnash.wav","None","720.415912103","339","220078.819379","226996.095452","227762.839731","228529.323068","NA","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","227773.159624","Mapping"
"Mixed","both","ball","12","M_ball.wav","None","718.79708115","339","220078.819379","226996.095452","227762.839731","228529.323068","229296.252233","NA","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","228539.964501","Mapping"
"Mixed","both","ball","12","F_jaw.wav","space","378.994092345","339","220078.819379","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","NA","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","229306.167109","Mapping"
"Mixed","both","ball","12","M_ball.wav","None","723.143747542","339","220078.819379","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","NA","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","230071.925435","Mapping"
"Mixed","both","ball","12","M_priest.wav","space","478.815298062","339","220078.819379","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","230838.304581","Mapping"
"Mixed","both","tile","26","M_cad.wav","None","721.661880147","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","220845.430714","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","231606.659034","Mapping"
"Mixed","both","tile","26","M_tile.wav","None","725.465947296","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","221611.840159","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","234822.02352","Mapping"
"Mixed","both","tile","26","M_park.wav","space","520.262748003","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","222378.729749","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","235588.75636","Mapping"
"Mixed","both","tile","26","M_bluff.wav","None","729.48859958","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","237112.93355","223145.338611","223912.207797","224678.795634","225445.597729","226212.080448","236354.662471","Mapping"
"Mixed","both","tile","26","F_tile.wav","None","730.303580407","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","237112.93355","237878.927466","223912.207797","224678.795634","225445.597729","226212.080448","237122.716099","Mapping"
"Mixed","both","tile","26","M_cling.wav","space","460.385483224","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","237112.93355","237878.927466","238645.648248","224678.795634","225445.597729","226212.080448","237888.602732","Mapping"
"Mixed","both","tile","26","F_cad.wav","None","731.44473834","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","237112.93355","237878.927466","238645.648248","239412.326983","225445.597729","226212.080448","238655.181913","Mapping"
"Mixed","both","tile","26","M_jolt.wav","None","733.100360725","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","237112.93355","237878.927466","238645.648248","239412.326983","240178.736737","226212.080448","239421.976897","Mapping"
"Mixed","both","tile","26","M_tile.wav","None","734.819363803","339","234812.312699","226996.095452","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","237112.93355","237878.927466","238645.648248","239412.326983","240178.736737","240945.579952","240188.612038","Mapping"
"Mixed","both","tile","26","M_bluff.wav","space","529.507954139","339","234812.312699","241711.998053","227762.839731","228529.323068","229296.252233","230062.293144","230829.011453","231596.335432","235578.968555","236345.391294","237112.93355","237878.927466","238645.648248","239412.326983","240178.736737","240945.579952","240955.426809","Mapping"
