"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response"
"Mixed","Male","cave","15","M_dime.wav","NA","NA","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Mixed","Male","cave","15","F_cad.wav","None","740.38060306","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","NA","NA","NA","NA","NA","NA","NA","102435.922117"
"Mixed","Male","cave","15","M_cave.wav","None","739.449316628","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","NA","NA","NA","NA","NA","NA","103201.040984"
"Mixed","Male","cave","15","F_romp.wav","None","737.044978768","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","NA","NA","NA","NA","NA","103967.582057"
"Mixed","Male","cave","15","F_priest.wav","space","416.426174438","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","NA","NA","NA","NA","104734.136864"
"Mixed","Male","cave","15","M_cave.wav","None","732.042272864","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","NA","NA","NA","105500.863785"
"Mixed","Male","cave","15","F_priest.wav","space","578.728623075","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","NA","NA","106267.692689"
"Mixed","Male","cave","15","M_knife.wav","None","743.686129296","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","107778.834521","NA","107017.273946"
"Mixed","Male","cave","15","F_greet.wav","None","741.145619652","425","102429.074079","NA","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","107778.834521","108545.41855","107784.012848"
"Mixed","Male","cave","15","M_dime.wav","None","738.326045513","425","102429.074079","109312.029462","NA","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","107778.834521","108545.41855","108550.900779"
"Mixed","Male","cave","15","F_lash.wav","None","736.425484813","425","102429.074079","109312.029462","110078.669596","NA","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","107778.834521","108545.41855","109317.197561"
"Mixed","Male","cave","15","M_cave.wav","None","733.970593908","425","102429.074079","109312.029462","110078.669596","110845.343334","NA","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","107778.834521","108545.41855","110083.800876"
"Mixed","Male","cave","15","F_jolt.wav","space","587.539755733","425","102429.074079","109312.029462","110078.669596","110845.343334","111611.944311","NA","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","107778.834521","108545.41855","110850.509972"
"Mixed","Male","cave","15","M_cave.wav","None","729.054091174","425","102429.074079","109312.029462","110078.669596","110845.343334","111611.944311","112361.864829","NA","NA","103195.724148","103962.336521","104728.91003","105495.569742","106262.224194","107012.159614","107778.834521","108545.41855","111616.939712"
